ean,desc_sku,store,status,price_brl,found_name,message
7509546695792,SABONETE BARRAS PROTEX FRESH 85g SIXPACK,Drogaria Catarinense,Success,19.36,Sabonete Em Barra Protex Fresh 85g 6 Unidades,
7509546694580,ENXAGUANTE COLGATE GARD GENGIVA SAUDAVEL 250ml BIPACK,Droga Raia,Not Found,,,"Product found, but no price available."
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogaria São Paulo,Success,10.59,Sabonete Líquido Palmolive Nutritivo Melancia e Lichia Naturals Frasco 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogarias Pacheco,Success,9.99,Sabonete Líquido Palmolive Nutritivo Melancia e Lichia Naturals Frasco 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Farmácias São João,Success,11.99,Sabonete Líquido Palmolive Melancia e Lichia 250ml,
7509546695792,SABONETE BARRAS PROTEX FRESH 85g SIXPACK,Drogasil,Success,17.99,Kit Sabonete em Barra Protex Fresh 6 unidades de 85g cada,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Pague Menos,Success,8.99,Sabonete Líquido Palmolive Naturals Melancia E Lichia 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogaria Catarinense,Success,10.59,Sabonete Liquido Palmolive Naturals Melancia E Lichia 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogaria Venancio,Success,8.99,Sabonete Líquido Palmolive Naturals Melancia e Lichia 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Farmácia Indiana,Success,8.89,Sabonete Líquido Corporal Palmolive Naturals Hidratação Refrescante 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogal,Success,9.79,Sabonete Líquido Palmolive Naturals Hidratação Refrescante Melancia e Lichia 250ml,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Droga Raia,Success,9.09,Sabonete Líquido Corporal Palmolive Naturals Melancia & Lichia 250ml,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Pague Menos,Success,14.99,Kit Sabonete em Barra Palmolive Naturals Argila Preta e Óleo de Eucalipto 85g 6 Unidades Promo,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Droga Raia,Success,15.39,Kit Sabonete em Barra Palmolive Naturals Argila Preta e Eucalipto 6 unidades de 85g cada,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogaria Venancio,Success,14.99,Sabonete em Barra Palmolive Naturals Sensação Purificante Argila Preta e Óleo Eucalipto 6 Unidades de 85g Cada,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogarias Pacheco,Success,19.59,Sabonete em Barra Palmolive Naturals Sensação Purificante Argila Preta e Óleo de Eucalipto 6 unidades 85g,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogasil,Success,15.39,Kit Sabonete em Barra Palmolive Naturals Argila Preta e Eucalipto 6 unidades de 85g cada,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogal,Success,9.09,Kit Sabonete em Barra Palmolive Naturals Sensação Purificante Argila Preta e Óleo de Eucalipto 6 Unidades de 85g Cada,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogaria São Paulo,Success,18.99,Sabonete em Barra Palmolive Naturals Sensação Purificante Argila Preta e Óleo de Eucalipto 6 unidades 85g,
7509546695945,SABONETE LÍQUIDO PALMOLIVE NATURALS HIDRATACAO REFRESCANTE MELANCIA E LICHIA 250g SINGLE,Drogasil,Success,9.09,Sabonete Líquido Corporal Palmolive Naturals Melancia & Lichia 250ml,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogaria São Paulo,Success,32.19,Kit Pasta de Dente Colgate Sensitive Pro-Alívio Imediato Xtreme 3 Unidades de 90g,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogarias Pacheco,Success,27.49,Kit Pasta de Dente Colgate Sensitive Pro-Alívio Imediato Xtreme 3 Unidades de 90g,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Drogaria Catarinense,Success,18.75,Sabonete Palmolive Barra Com 6x85gr Leve+pague- Argila Preta Eucalipto,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Farmácia Indiana,Success,14.99,Sabonete Naturals Argila e Eucalipto Palmolive 6x85g,
7509546696126,SABONETE BARRAS PALMOLIVE NATURALS SENSACAO PURIFICANTE ARGILA PRETA E OLEO DE EUCALIPTO 85g SIXPACK,Farmácias São João,Success,13.99,Kit Sabonete Palmolive Naturals Argila e Eucalipto 6 Unidades 85g,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogaria Catarinense,Success,32.75,Creme Dental Colgate Sensitive Pro Alívio Imediato Xtreme 90g 3 Unidades,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Farmácia Indiana,Success,41.89,Creme Dental Colgate Sensitive Pro Alívio Imediato 3x90g,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogal,Success,27.89,Kit Creme Dental Colgate Sensitive Pro Alívio Imediato Xtreme 3 Unidades 90g Cada,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Farmácias São João,Success,27.99,Kit Creme Dental Colgate Sensitive Pró-Alívio Imediato Leve 3 Pague 2 90g,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Pague Menos,Success,26.99,Kit Creme Dental Colgate Sensitive Pro Alívio Imediato Xtreme Temperatures 90g 3 Unidades,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogaria São Paulo,Success,38.19,Kit Pasta de Dente Colgate Total Prevenção Ativa Carvão Ativado 4 Unidades de 90g,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogaria Venancio,Success,27.49,Creme Dental Colgate Sensitive Pro Alivio Imediato Xtreme 3 Unidades de 90g Cada,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogal,Success,26.75,Kit Creme Dental Colgate Total Carvão Ativado 4 Unidades 90g Cada,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogarias Pacheco,Success,36.99,Kit Pasta de Dente Colgate Total Prevenção Ativa Carvão Ativado 4 Unidades de 90g,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Pague Menos,Success,35.99,Pack Creme Dental Colgate Total Prevenção Ativa Carvão Ativado  4 Unidades De 90g Cada,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Farmácia Indiana,Success,37.19,Creme Dental Colgate Total Prevenção Ativa Carvão Ativado 4 Unidades de 90g,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Farmácias São João,Success,47.99,Kit Creme Dental Colgate Total 12 Carvão 90g 4 Unidades,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogaria Venancio,Success,36.99,Creme Dental Colgate Total Prevenção Ativa Carvão Ativado 90g 4 unidades,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogasil,Not Found,,,"Product found, but no price available."
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Drogaria Catarinense,Not Found,,,"Product found, but no price available."
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Droga Raia,Success,32.19,Creme Dental Colgate Sensitive Pro Alívio Imediato Xtreme 90g 3 unidades,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Farmácias São João,Success,9.49,Creme Dental Colgate Luminous White Color Correct 70g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogaria São Paulo,Success,9.45,Pasta de Dente Fresh Mint Colgate Luminous White Color Correct 70g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogarias Pacheco,Success,9.11,Pasta de Dente Fresh Mint Colgate Luminous White Color Correct 70g,
7509546697383,CREME DENTAL COLGATE TOTAL CARVAO ATIVADO 90g FOURPACK,Droga Raia,Success,38.19,Kit Pasta de dente Colgate Total Prevenção Ativa Carvão Ativado 4 unidades de 90g cada,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Pague Menos,Success,10.49,Creme Dental Colgate Luminous White Color Correct 70g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogal,Success,9.09,Creme Dental Colgate Luminous White Color Correct Fresh Mint 70g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogaria Venancio,Success,9.11,Creme Dental Colgate Luminous White Color Correct 70g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogaria São Paulo,Success,12.59,Creme Dental Colgate Total Mint Original Prevenção Ativa 90g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogasil,Success,10.69,Creme Dental Colgate Luminous White Color Correct Fresh Mint 70g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogarias Pacheco,Success,11.19,Creme Dental Colgate Total Mint Original Prevenção Ativa 90g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Drogaria Catarinense,Success,8.9,Creme Dental Colgate Luminous White Color Correct 70gr,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Farmácia Indiana,Success,9.99,Creme Dental Luminous White Color Correct Clareador Colgate 70g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogal,Success,10.05,Creme Dental Colgate Total Original Mint 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Pague Menos,Success,12.49,Creme Dental Original Mint Colgate Total Prevenção Ativa 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Farmácias São João,Success,9.99,Creme Dental Colgate Total Original Mint Prevenção Ativa 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Farmácia Indiana,Success,12.49,Creme Dental Total Prevenção Ativa Original Mint Colgate 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogaria Catarinense,Success,14.99,Creme Dental Original Mint Colgate Total Prevenção Ativa Caixa 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogaria Venancio,Success,11.19,Creme Dental Colgate Total Prevenção Ativa Original Mint 90g,
7509546700434,CREME DENTAL COLGATE LUMINOUS WHITE COLOR CORRECT 70g SINGLE,Droga Raia,Success,10.69,Creme Dental Colgate Luminous White Color Correct Fresh Mint 70g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogarias Pacheco,Success,36.99,Creme Dental Original Mint Colgate Total Prevenção Ativa 90g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogaria São Paulo,Success,38.19,Creme Dental Original Mint Colgate Total Prevenção Ativa 90g,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogal,Success,26.75,Kit Creme Dental Colgate Total Prevenção Ativa Original Mint 4 Unidades 90g Cada,
7509546702605,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g SINGLE,Droga Raia,Success,12.59,Creme Dental Colgate Total Prevenção Ativa Original Mint 90g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Farmácias São João,Success,47.99,Kit Creme Dental Colgate Total Mint Original 90g 4 Unidades,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Pague Menos,Success,35.99,Pack Creme Dental Original Mint Colgate Total Prevenção Ativa 4 Unidades De 90g Cada,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogaria Venancio,Success,36.99,Creme Dental Colgate Total Prevenção Ativa Original Mint 4 unidades de 90g cada,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogaria São Paulo,Success,17.59,Creme Dental Original Mint Colgate Total Prevenção Ativa Caixa 140g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogasil,Not Found,,,"Product found, but no price available."
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Drogaria Catarinense,Success,42.59,Creme Dental Colgate Total Prevenção Ativa Original Mint 90g 4 Unidades,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogarias Pacheco,Success,16.59,Creme Dental Original Mint Colgate Total Prevenção Ativa Caixa 140g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Farmácia Indiana,Success,37.19,Creme Dental Colgate Prevenção Ativa Anti-Cárie Original Mint 4x90g,
7509546702612,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 90g FOURPACK,Droga Raia,Success,38.19,Kit Creme Dental Colgate Total Prevenção Ativa Original Mint 90g 4 unidades,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogal,Success,13.45,Creme Dental Colgate Total Prevenção Ativa Original Mint 140g,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Farmácia Indiana,Success,16.69,Creme Dental Total Prevenção Ativa Anti-cárie Colgate 140g,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogaria Catarinense,Success,17.99,Creme Dental Colgate Total Prevenção Ativa Original Mint 140g,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogaria Venancio,Success,17.49,Creme Dental Colgate Total Prevenção Ativa Original Mint 140g,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogaria São Paulo,Success,23.79,Kit Colgate Estojo Creme Dental 30g + Enxaguante Bucal 60ml + Escova Dental,
7509546697239,CREME DENTAL COLGATE SENSITIVE PRO ALÍVIO IMEDIATO IMEDIATO XTREME 90g TRIPACK,Drogasil,Success,32.19,Creme Dental Colgate Sensitive Pro Alívio Imediato Xtreme 90g 3 unidades,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Farmácias São João,Success,13.99,Creme Dental Colgate Total Mint Original 140g,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Pague Menos,Success,15.49,Creme Dental Original Mint Colgate Total Prevenção Ativa 140g Preço Especial,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogarias Pacheco,Success,23.79,Kit Colgate Estojo Creme Dental 30g + Enxaguante Bucal 60ml + Escova Dental,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Farmácias São João,Success,41.99,Kit Viagem Colgate Creme Dental Total Mint + Escova Dental + Enxaguante Bucal,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Pague Menos,Success,27.99,Kit Viagem Colgate Estojo + Creme Dental Original Mint 30g + Enxaguante Bucal Clean Mint 60ml + Escova Dental Macia Colgate Total 1 Unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogaria São Paulo,Success,29.99,Escova de Dente Infantil Colgate My First 1 Unidade,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogaria Catarinense,Success,33.99,Kit Viagem Colgate Escova Dental + Creme Dental 30gr + Enxaguante Bucal  60ml,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Farmácia Indiana,Success,27.99,Kit Viagem Colgate Total Original Mint Escova + Creme 30g + Enxaguante 60ml,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogasil,Not Found,,,"Product found, but no price available."
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogal,Success,29.05,Kit de Higiene Bucal Para Viagem Colgate 1 Creme Dental Original Mint 30g + 1 Enxaguante Bucal Clean Mint 60ml + 1 Escova Dental Dobrável,
7509546702988,ESCOVA DENTAL COLGATE ORIGINAL MINT 3UND TRIPACK,Drogaria Venancio,Success,34.57,Kit Viagem Colgate Total Antisséptico Bucal 60ml + Creme Dental 30g + Escova Dental Portátil,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Farmácias São João,Not Found,,,"Product found, but no price available."
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogal,Success,24.59,Escova Dental Infantil Colgate My First 0-2 Anos Extra Macia 1 Unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogarias Pacheco,Success,31.99,Escova de Dente Infantil Colgate My First 1 Unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Pague Menos,Success,28.99,Escova Dental Infantil Colgate My First Cerdas Extra Macias 0 a 2 anos 1 Unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogaria Venancio,Success,26.89,Escova Dental Colgate My First Sem Flúor 1unid,
7509546702636,CREME DENTAL COLGATE TOTAL ORIGINAL MINT 140g SINGLE,Droga Raia,Success,16.79,Creme Dental Colgate Total Prevenção Ativa Original Mint 140g,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Farmácia Indiana,Success,31.99,Escova Dental Manual Smiles Extra Macia 0 a 2 Anos Colgate 1 Unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogasil,Success,28.99,Escova de Dente Infantil Colgate My First Extra Macia de 0 a 2 anos com 1 unidade,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Drogaria Catarinense,Success,30.24,Escova Dental Colgate Smiles 0 A 2 Anos,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogaria São Paulo,Success,29.99,Pasta de Dente Colgate OrthoGard Cuidado Ortodôntico 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Pague Menos,Success,29.99,Creme Dental Colgate Orthogard Cuidado Ortodôntico Uso Diário 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogarias Pacheco,Success,28.49,Pasta de Dente Colgate OrthoGard Cuidado Ortodôntico 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogaria Venancio,Success,28.49,Creme Dental Colgate Orthogard Original 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Droga Raia,Success,29.99,Creme Dental Colgate OrthoGard Cuidado Ortodôntico 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Farmácia Indiana,Success,37.39,Creme Dental Colgate Orthogard Proteção para Aparelho 90g,
7591083011081,ESCOVA DENTAL COLGATE COLGATE BABY 0-2 ANOS 1UND SINGLE,Droga Raia,Success,28.99,Escova de Dente Infantil Colgate My First Extra Macia de 0 a 2 anos com 1 unidade,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogal,Success,28.29,Creme Dental Colgate OrthoGard Uso Diário Cuidado Ortodôntico 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogaria Catarinense,Success,36.99,Creme Dental Colgate Orthogard Cuidado Ortodôntico 90g,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogaria São Paulo,Success,26.94,Pasta de Dente Colgate Periogard Gengiva Saudável Hortelã 90g,
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7793100112287,CREME DENTAL COLGATE GARD S/ VERSAO 90g SINGLE,Farmácias São João,Success,34.99,Creme Dental Colgate Orthogard 90g,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Farmácia Indiana,Success,35.39,Creme Dental Colgate PerioGard Gengivas Gel Adulto e Infantil 90g,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogaria Venancio,Success,25.49,Creme Dental Colgate PerioGard 90g,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogal,Success,25.59,Creme Dental Colgate PerioGard Uso Diário 90g,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Farmácias São João,Success,34.99,Creme Dental Colgate Periogard 90g,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogaria São Paulo,Success,20.49,Escova de Dente Colgate Whitening 2 Unidades,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogarias Pacheco,Success,24.98,Pasta de Dente Colgate Periogard Gengiva Saudável Hortelã 90g,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogarias Pacheco,Success,17.99,Escova de Dente Colgate Whitening 2 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Pague Menos,Success,20.99,Escova Dental Colgate Whitening Cerdas Macias 2 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogal,Success,19.89,Escova de Dente Colgate Whitening 2 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Farmácias São João,Success,26.99,Escova Dental Colgate Whitening Macia 2 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogaria Venancio,Success,17.99,Escova Dental Colgate Whitening 2 Unidades,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Pague Menos,Success,29.99,Creme Dental Colgate Periogard Gengiva Saudável Uso Diário 90g,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Drogaria Catarinense,Success,21.24,Escova Dental Colgate Whitening 2 Unidades,
7891024013540,ESCOVA DENTAL COLGATE WHITENING S/ VERSAO 2UND BIPACK,Farmácia Indiana,Success,22.99,Kit Escova Dental Colgate Whitening Unissex Adulto 2 Unidades,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogaria Catarinense,Success,36.99,Creme Dental Colgate Periogard Gengiva Saudável Hortelã 90g,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogaria São Paulo,Success,46.99,Escova de Dente Colgate Ultra Soft 3 Unidades Cores Sortidas,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogarias Pacheco,Success,41.99,Escova de Dente Colgate Ultra Soft Edição Especial 3 Unidades Cores Sortidas,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Pague Menos,Success,46.99,Escova Dental Colgate Ultra Soft Cerdas Ulta Macia 3 Unidades,
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Drogasil,Not Found,,,"Product found, but no price available."
7793100130243,CREME DENTAL COLGATE GARD GENGIVA SAUDAVEL 90g SINGLE,Droga Raia,Not Found,,,"Product found, but no price available."
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogal,Success,51.99,Kit Escova de Dente Colgate Ultra Soft 3 Unidades,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Farmácias São João,Success,62.99,Escova Dental Colgate Ultra Soft 3 Unidades,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogaria Venancio,Success,41.99,Escova dental Colgate Ultra Soft 3 unidades,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Drogaria Catarinense,Success,47.99,Escova Dental Colgate Ultrasoft Macia Com 3 Unidades,
7891024021606,ESCOVA DENTAL COLGATE ULTRA SOFT S/ VERSAO 3UND TRIPACK,Farmácia Indiana,Success,54.99,Escova Dental Colgate Ultra Soft Macia 3 Unidades,
7891024024003,ÍNTIMO PROTEX DELICATE CARE 200ml SINGLE,Drogaria São Paulo,Success,22.99,Sabonete Íntimo Líquido Protex Cuidado Íntimo Delicate Care 200ml,
